p_name,xlong,ylat
Reloj del Sol,-99.322006,27.12558
Reloj del Sol,-99.34507,27.097906
Reloj del Sol,-99.328445,27.115686
Reloj del Sol,-99.27858,27.135216
Reloj del Sol,-99.238441,27.163008
Reloj del Sol,-99.316681,27.132578
Reloj del Sol,-99.265999,27.121695
Reloj del Sol,-99.319931,27.129974
Reloj del Sol,-99.292831,27.096897
Reloj del Sol,-99.267761,27.142286
Reloj del Sol,-99.283348,27.156681
Reloj del Sol,-99.311218,27.146217
Reloj del Sol,-99.304832,27.091469
Reloj del Sol,-99.263046,27.124456
Reloj del Sol,-99.256287,27.144247
Reloj del Sol,-99.277275,27.075356
Reloj del Sol,-99.304802,27.061291
Reloj del Sol,-99.280533,27.073257
Reloj del Sol,-99.311928,27.139969
Reloj del Sol,-99.308136,27.056953
Reloj del Sol,-99.264236,27.085842
Richland,-95.152206,42.300205
Richland,-95.277657,42.414017
Richland,-95.1548,42.331169
Richland,-95.157234,42.307076
Richland,-95.18,42.266022
Richland,-95.251282,42.434479
Richland,-95.2201,42.258869
Richland,-95.271873,42.331944
Richland,-95.217995,42.228138
Richland,-95.154297,42.321808
Richland,-95.261131,42.294529
Richland,-95.260475,42.437523
Richland,-95.251083,42.291534
Richland,-95.1744,42.336365
Richland,-95.160347,42.300121
Richland,-95.213219,42.230835
Richland,-95.213081,42.263817
Richland,-95.251213,42.343121
Richland,-95.171272,42.292568
Richland,-95.219818,42.242607
Richland,-95.234619,42.274101
Richland,-95.176231,42.260017
Richland,-95.163925,42.331196
Richland,-95.249168,42.275043
Richland,-95.251549,42.379505
Richland,-95.218277,42.307175
Richland,-95.270058,42.380295
Richland,-95.231949,42.266537
Richland,-95.23127,42.365208
Richland,-95.179825,42.242451
Richland,-95.238159,42.374336
Richland,-95.229065,42.277092
Richland,-95.267281,42.43729
Richland,-95.210213,42.314487
Richland,-95.254074,42.285183
Richland,-95.215439,42.249722
Richland,-95.218071,42.316269
Richland,-95.267395,42.423351
Richland,-95.236847,42.360821
Richland,-95.160622,42.320591
Richland,-95.241272,42.280731
Richland,-95.250702,42.352528
Richland,-95.222633,42.324039
Richland,-95.174934,42.276932
Richland,-95.222626,42.249928
Richland,-95.26178,42.284401
Richland,-95.238342,42.438969
Richland,-95.27063,42.405251
Richland,-95.209251,42.305393
Richland,-95.184753,42.237347
Richland,-95.258179,42.277386
Richland,-95.248116,42.423218
Richland Community College,-88.895363,39.88662
Ridgetop,-118.33049,35.075497
Ridgetop,-118.327187,35.072895
Ridgetop,-118.295296,35.077751
Ridgetop,-118.329391,35.074795
Ridgetop,-118.306084,35.076855
Ridgetop,-118.312279,35.076237
Ridgetop,-118.311584,35.075195
Ridgetop,-118.30603,35.073536
Ridgetop,-118.30481,35.074535
Ridgetop,-118.305466,35.076347
Ridgetop,-118.300003,35.079548
Ridgetop,-118.329086,35.074993
Ridgetop,-118.294632,35.078644
Ridgetop,-118.302391,35.077694
Ridgetop,-118.305191,35.074196
Ridgetop,-118.329285,35.074894
Ridgetop,-118.305885,35.073696
Ridgetop,-118.297691,35.081394
Ridgetop,-118.322685,35.074894
Ridgetop,-118.306725,35.077579
Ridgetop,-118.298187,35.079796
Ridgetop,-118.32579,35.070496
Ridgetop,-118.298988,35.081493
Ridgetop,-118.329689,35.075394
Ridgetop,-118.295044,35.081837
Ridgetop,-118.329086,35.075794
Ridgetop,-118.304787,35.075794
Ridgetop,-118.307396,35.073654
Ridgetop,-118.324989,35.073296
Ridgetop,-118.325584,35.074196
Ridgetop,-118.325989,35.073895
Ridgetop,-118.329987,35.075893
Ridgetop,-118.299324,35.07996
Ridgetop,-118.322517,35.075146
Ridgetop,-118.295273,35.077961
Ridgetop,-118.330391,35.074795
Ridgetop,-118.331589,35.074696
Ridgetop,-118.30452,35.077091
Ridgetop,-118.296326,35.080978
Ridgetop,-118.30439,35.076195
Ridgetop,-118.325287,35.072895
Ridgetop,-118.331085,35.075096
Ridgetop,-118.303391,35.076996
Ridgetop,-118.297089,35.080494
Ridgetop,-118.298935,35.078964
Ridgetop,-118.300789,35.079994
Ridgetop,-118.302185,35.075695
Ridgetop,-118.307487,35.074696
Ridgetop,-118.298126,35.078476
Ridgetop,-118.307487,35.076897
Ridgetop,-118.294937,35.078259
Ridgetop,-118.329491,35.075497
Ridgetop,-118.30278,35.078526
Ridgetop,-118.30526,35.07674
Ridgetop,-118.330086,35.074993
Ridgetop,-118.29789,35.078716
Ridgetop,-118.32579,35.074097
Ridgetop,-118.295341,35.077553
Ridgetop,-118.330788,35.075294
Ridgetop,-118.326485,35.073494
Ridgetop,-118.296921,35.079552
Ridgetop,-118.297585,35.080093
Ridgetop,-118.302658,35.079681
Ridgetop,-118.304688,35.081551
Ridgetop,-118.303589,35.076794
Ridgetop,-118.301788,35.081596
Ridgetop,-118.305084,35.075394
Ridgetop,-118.323891,35.073994
Ridgetop,-118.313217,35.075462
Ridgetop,-118.298164,35.080952
Ridgetop,-118.296829,35.080654
Ridgetop,-118.31369,35.075096
Ridgetop,-118.326286,35.073696
Ridgetop,-118.31189,35.074993
Ridgetop,-118.307884,35.076595
Ridgetop,-118.311386,35.075394
Ridgetop,-118.30632,35.076672
Ridgetop,-118.303207,35.078175
Ridgetop,-118.302788,35.081795
Ridgetop,-118.329185,35.075695
Ridgetop,-118.301285,35.080795
Ridgetop,-118.300888,35.078644
Ridgetop,-118.302986,35.080593
Ridgetop,-118.295837,35.080433
Ridgetop,-118.303879,35.078739
Ridgetop,-118.302589,35.077496
Ridgetop,-118.329086,35.076996
Ridgetop,-118.308716,35.075016
Ridgetop,-118.302429,35.080948
Ridgetop,-118.32679,35.070896
Ridgetop,-118.331291,35.074894
Ridgetop,-118.306435,35.073242
Ridgetop,-118.30529,35.075195
Ridgetop,-118.329788,35.075996
Ridgetop,-118.323189,35.074493
Ridgetop,-118.312981,35.075661
Ridgetop,-118.303993,35.074146
Ridgetop,-118.303688,35.077694
Ridgetop,-118.328285,35.076496
Ridgetop,-118.303513,35.081303
Ridgetop,-118.329987,35.075195
Ridgetop,-118.302948,35.075119
Ridgetop,-118.297485,35.077896
Ridgetop,-118.308479,35.075157
Ridgetop,-118.29879,35.080395
Ridgetop,-118.294708,35.078365
Ridgetop,-118.328491,35.076195
Ridgetop,-118.311188,35.075596
Ridgetop,-118.303085,35.081696
Ridgetop,-118.306885,35.071693
Ridgetop,-118.306526,35.077789
Ridgetop,-118.303932,35.076477
Ridgetop,-118.330292,35.074894
Ridgetop,-118.328285,35.076294
Ridgetop,-118.307991,35.075394
Ridgetop,-118.301987,35.081394
Ridgetop,-118.303139,35.079273
Ridgetop,-118.304153,35.077404
Ridgetop,-118.299522,35.079777
Ridgetop,-118.307388,35.077793
Ridgetop,-118.330292,35.075695
Ridgetop,-118.300987,35.080994
Ridgetop,-118.307335,35.071499
Ridgetop,-118.297852,35.081154
Ridgetop,-118.303902,35.079834
Ridgetop,-118.32959,35.074696
Ridgetop,-118.306786,35.074097
Ridgetop,-118.300529,35.077873
Ridgetop,-118.305687,35.076195
Ridgetop,-118.325287,35.074394
Ridgetop,-118.300133,35.080544
Ridgetop,-118.312042,35.076424
Ridgetop,-118.308189,35.075294
Ridgetop,-118.300186,35.079296
Ridgetop,-118.32579,35.072495
Ridgetop,-118.305405,35.074028
Ridgetop,-118.301689,35.080395
Ridgetop,-118.303291,35.081493
Ridgetop,-118.296028,35.080204
Ridgetop,-118.325584,35.072697
Ridgetop,-118.302666,35.080746
Ridgetop,-118.306389,35.077995
Ridgetop,-118.305588,35.073895
Ridgetop,-118.330589,35.074696
Ridgetop,-118.307587,35.073395
Ridgetop,-118.312744,35.075855
Ridgetop,-118.304344,35.07724
Ridgetop,-118.323387,35.074295
Ridgetop,-118.303986,35.081795
Ridgetop,-118.297089,35.079395
Ridgetop,-118.305176,35.079933
Ridgetop,-118.302185,35.081196
Ridgetop,-118.309792,35.075195
Ridgetop,-118.305168,35.081161
Ridgetop,-118.312088,35.074795
Ridgetop,-118.300285,35.077995
Ridgetop,-118.302185,35.080093
Ridgetop,-118.329391,35.075596
Ridgetop,-118.31179,35.076595
Ridgetop,-118.325089,35.073093
Ridgetop,-118.307487,35.075695
Ridgetop,-118.324471,35.073662
Ridgetop,-118.323647,35.074142
Ridgetop,-118.307816,35.073288
Ridgetop,-118.329788,35.075294
Ridgetop,-118.326988,35.073093
Ridgetop,-118.330086,35.075794
Ridgetop,-118.307137,35.076054
Ridgetop,-118.29689,35.081894
Ridgetop,-118.33149,35.074795
Ridgetop,-118.31102,35.075855
Ridgetop,-118.322891,35.074696
Ridgetop,-118.302986,35.078297
Ridgetop,-118.307129,35.07159
Ridgetop,-118.306091,35.077995
Ridgetop,-118.322227,35.075302
Ridgetop,-118.330887,35.075195
Ridgetop,-118.30719,35.073795
Ridgetop,-118.306969,35.076221
Ridgetop,-118.298485,35.078094
Ridgetop,-118.324188,35.073795
Ridgetop,-118.307236,35.077042
Ridgetop,-118.324692,35.073494
Ridgetop,-118.326691,35.073296
Ridgetop,-118.30703,35.078033
Ridgetop,-118.304916,35.081345
Ridgetop,-118.298698,35.07917
Ridgetop,-118.330589,35.075394
Ridgetop,-118.312523,35.076046
Ridgetop,-118.306305,35.075733
Ridgetop,-118.307487,35.077995
Ridgetop,-118.295288,35.081696
Ridgetop,-118.304085,35.075195
Ridgetop,-118.30719,35.075096
Ridgetop,-118.328888,35.076996
Ridgetop,-118.31395,35.074875
Ridgetop,-118.308662,35.077335
Ridgetop,-118.301086,35.081795
Ridgetop,-118.307388,35.074894
Ridgetop,-118.301575,35.078125
Ridgetop,-118.302658,35.076439
Ridgetop,-118.297287,35.080296
Ridgetop,-118.329285,35.076996
Ridgetop,-118.328186,35.075596
Ridgetop,-118.303856,35.076649
Ridgetop,-118.304291,35.074993
Ridgetop,-118.328285,35.076694
Ridgetop,-118.328285,35.076794
Ridgetop,-118.328384,35.075497
Ridgetop,-118.308189,35.077694
Ridgetop,-118.326286,35.070595
Ridgetop,-118.308464,35.077538
Ridgetop,-118.304375,35.079433
Ridgetop,-118.296486,35.079796
Ridgetop,-118.308311,35.076225
Ridgewind,-96.040794,44.047493
Ridgewind,-96.018593,44.038391
Ridgewind,-96.025719,44.048077
Ridgewind,-96.067993,44.018494
Ridgewind,-96.035606,44.047443
Ridgewind,-96.074295,44.009892
Ridgewind,-96.080894,44.009693
Ridgewind,-96.074394,44.018593
Ridgewind,-96.030594,44.047791
Ridgewind,-96.020798,44.047417
Ridgewind,-96.067894,44.010193
Rim Rock,-112.056686,48.813595
Rim Rock,-112.048286,48.861992
Rim Rock,-112.059685,48.816395
Rim Rock,-112.054688,48.822193
Rim Rock,-112.04229,48.879093
Rim Rock,-112.112587,48.811794
Rim Rock,-112.078789,48.885494
Rim Rock,-112.205383,48.798893
Rim Rock,-112.06089,48.834492
Rim Rock,-112.185585,48.786991
Rim Rock,-112.186684,48.789993
Rim Rock,-112.114487,48.801094
Rim Rock,-112.25679,48.781391
Rim Rock,-112.193291,48.784393
Rim Rock,-112.189888,48.779694
Rim Rock,-112.069084,48.882591
Rim Rock,-112.074684,48.816593
Rim Rock,-112.028488,48.840393
Rim Rock,-112.253387,48.778393
Rim Rock,-112.156387,48.812992
Rim Rock,-112.166588,48.816792
Rim Rock,-112.062889,48.829494
Rim Rock,-112.187286,48.820892
Rim Rock,-112.187485,48.792992
Rim Rock,-112.035988,48.834492
Rim Rock,-112.044189,48.848091
Rim Rock,-112.024284,48.838493
Rim Rock,-112.038788,48.838692
Rim Rock,-112.185387,48.784294
Rim Rock,-112.150787,48.811394
Rim Rock,-112.048386,48.825294
Rim Rock,-112.110489,48.809792
Rim Rock,-112.053787,48.852993
Rim Rock,-112.233788,48.780094
Rim Rock,-112.073685,48.819893
Rim Rock,-112.117584,48.817593
Rim Rock,-112.185486,48.829891
Rim Rock,-112.235291,48.782192
Rim Rock,-112.043388,48.850792
Rim Rock,-112.141991,48.820393
Rim Rock,-112.041588,48.864895
Rim Rock,-112.024185,48.835491
Rim Rock,-112.051987,48.874893
Rim Rock,-112.046288,48.844894
Rim Rock,-112.053886,48.855392
Rim Rock,-112.034584,48.854694
Rim Rock,-112.150185,48.802895
Rim Rock,-112.038284,48.858593
Rim Rock,-112.048988,48.872292
Rim Rock,-112.14209,48.802193
Rim Rock,-112.113991,48.803795
Rim Rock,-112.033585,48.847992
Rim Rock,-112.063385,48.887093
Rim Rock,-112.04879,48.838894
Rim Rock,-112.05899,48.878391
Rim Rock,-112.029785,48.828491
Rim Rock,-112.179787,48.802994
Rim Rock,-112.208885,48.795895
Rim Rock,-112.170189,48.818794
Rim Rock,-112.191986,48.781994
Rim Rock,-112.114388,48.796093
Rim Rock,-112.138885,48.817993
Rim Rock,-112.043686,48.853592
Rim Rock,-112.035385,48.822891
Rim Rock,-112.057983,48.885494
Rim Rock,-112.041489,48.840694
Rim Rock,-112.069885,48.890392
Rim Rock,-112.071091,48.887691
Rim Rock,-112.114784,48.798592
Rim Rock,-112.07679,48.883392
Rim Rock,-112.194489,48.821194
Rim Rock,-112.233589,48.777493
Rim Rock,-112.03299,48.850594
Rim Rock,-112.058784,48.819294
Rim Rock,-112.074287,48.879395
Rim Rock,-112.044189,48.867893
Rim Rock,-112.142387,48.811295
Rim Rock,-112.032387,48.845394
Rim Rock,-112.031586,48.831192
Rim Rock,-112.11129,48.822693
Rim Rock,-112.052589,48.835594
Rim Rock,-112.05249,48.846794
Rim Rock,-112.040787,48.874695
Rim Rock,-112.248085,48.781094
Rim Rock,-112.117088,48.825493
Rim Rock,-112.051788,48.850193
Rim Rock,-112.260185,48.783295
Rim Rock,-112.18219,48.832993
Rim Rock,-112.183388,48.805893
Rim Rock,-112.15229,48.807693
Rim Rock,-112.180885,48.799793
Rim Rock,-112.14679,48.825092
Rim Rock,-112.082588,48.887394
Rim Rock,-112.212387,48.782093
Rim Rock,-112.174789,48.786491
Rim Rock,-112.048187,48.859592
Rim Rock,-112.22229,48.777092
Rim Rock,-112.14399,48.822693
Rim Rock,-112.153587,48.804592
Rim Rock,-112.180984,48.819294
Rim Rock,-112.05719,48.837791
Rim Rock,-112.038086,48.820091
Rim Rock,-112.077583,48.824795
Rim Rock,-112.056686,48.882591
Rim Rock,-112.21209,48.777393
Rim Rock,-112.036385,48.825993
Rim Rock,-112.160789,48.814995
Rim Rock,-112.041084,48.872292
Rim Rock,-112.114288,48.815193
Rim Rock,-112.026985,48.843792
Rim Rock,-112.191788,48.810593
Rim Rock,-112.066185,48.836693
Rim Rock,-112.051086,48.831894
Rim Rock,-112.057884,48.889492
Rim Rock,-112.05159,48.828194
Rim Rock,-112.047188,48.821293
Rim Rock,-112.063583,48.879894
Rim Rock,-112.041389,48.876793
Rim Rock,-112.029083,48.825394
Rim Rock,-112.14109,48.814491
Rim Rock,-112.07769,48.821892
Rim Rock,-112.113091,48.806595
Rim Rock,-112.187691,48.795895
Rim Rock,-112.191589,48.805794
Rim Rock,-112.046684,48.880493
Rim Rock,-112.13279,48.816994
Ringer Hill,-79.184525,39.752728
Ringer Hill,-79.19339,39.751122
Ringer Hill,-79.200615,39.725765
Ringer Hill,-79.198975,39.724388
Ringer Hill,-79.194092,39.736378
Ringer Hill,-79.18248,39.746788
Ringer Hill,-79.189873,39.749039
Ringer Hill,-79.188217,39.744804
Ringer Hill,-79.193909,39.739613
Ringer Hill,-79.201065,39.728497
Ringer Hill,-79.200661,39.731243
Ringer Hill,-79.184654,39.755249
Ringer Hill,-79.193314,39.733459
Ringer Hill,-79.189697,39.742393
Rio Bravo,-99.11158,26.605713
Rio Bravo,-99.0214,26.619745
Rio Bravo,-99.023293,26.665558
Rio Bravo,-99.005257,26.675859
Rio Bravo,-99.117271,26.58572
Rio Bravo,-98.975708,26.677746
Rio Bravo,-99.00193,26.678032
Rio Bravo,-99.033211,26.658972
Rio Bravo,-99.106239,26.594957
Rio Bravo,-99.082619,26.608738
Rio Bravo,-99.027779,26.637648
Rio Bravo,-99.048668,26.60347
Rio Bravo,-99.046547,26.64555
Rio Bravo,-99.029091,26.615215
Rio Bravo,-99.112526,26.588179
Rio Bravo,-99.071167,26.616329
Rio Bravo,-99.05439,26.598331
Rio Bravo,-99.067047,26.635832
Rio Bravo,-99.034531,26.632515
Rio Bravo,-98.983047,26.691971
Rio Bravo,-99.022011,26.642004
Rio Bravo,-99.015228,26.66935
Rio Bravo,-99.045937,26.607737
Rio Bravo,-98.961182,26.666363
Rio Bravo,-99.036591,26.656872
Rio Bravo,-99.008522,26.654615
Rio Bravo,-99.062141,26.593452
Rio Bravo,-99.109138,26.591228
Rio Bravo,-99.067802,26.618448
Rio Bravo,-99.029823,26.661068
Rio Bravo,-99.042572,26.648144
Rio Bravo,-99.070366,26.633659
Rio Bravo,-99.049873,26.643377
Rio Bravo,-99.008575,26.673691
Rio Bravo,-99.039673,26.650757
Rio Bravo,-99.018806,26.645643
Rio Bravo,-99.031044,26.634712
Rio Bravo,-99.012856,26.650442
Rio Bravo,-98.988922,26.688141
Rio Bravo,-99.026619,26.663385
Rio Bravo,-99.045349,26.624817
Rio Bravo,-99.119904,26.58289
Rio Bravo,-99.074532,26.61421
Rio Bravo,-99.011909,26.671518
Rio Bravo,-98.985985,26.690054
Rio Bravo,-99.058487,26.596025
Rio Bravo,-99.051025,26.600451
Rio Bravo,-99.039276,26.629406
Rio Bravo,-98.972954,26.681274
Rio Bravo,-99.057434,26.641962
Rio Bravo,-99.032417,26.613043
Rio Bravo,-99.051849,26.620726
Rio Bravo,-98.967003,26.661144
Rio Bravo,-98.992928,26.681105
Rio Bravo,-99.079956,26.61113
Rio Bravo,-99.107246,26.607706
Rio Bravo,-98.964096,26.663755
Rio Bravo,-98.978065,26.674721
Rio Bravo,-99.024727,26.617573
Rio Bravo,-99.042313,26.627111
Rio Bravo,-99.060577,26.639984
Rio Bravo,-99.024895,26.639826
Rio Bravo,-99.055061,26.618629
Rio Bravo,-99.063721,26.638004
Rio Bravo,-99.048645,26.622828
Rio Bravo,-99.035736,26.610874
Rippey,-94.18969,41.997395
Rippey,-94.194191,41.997395
Rippey,-94.231491,41.990192
Rippey,-94.208992,42.000694
Rippey,-94.227196,41.982193
Rippey,-94.230888,41.973492
Rippey,-94.227196,41.973892
Rippey,-94.235596,42.006393
Rippey,-94.19799,41.996994
Rippey,-94.174194,42.000591
Rippey,-94.205391,42.001095
Rippey,-94.166695,42.000992
Rippey,-94.218292,41.996994
Rippey,-94.224693,41.989994
Rippey,-94.185989,41.996994
Rippey,-94.170395,42.000992
Rippey,-94.177895,42.000591
Rippey,-94.22039,41.990093
Rippey,-94.214592,41.997192
Rippey,-94.235191,41.989693
Rising Tree North,-118.230385,35.072552
Rising Tree North,-118.218903,35.072189
Rising Tree North,-118.22036,35.08168
Rising Tree North,-118.21508,35.091572
Rising Tree North,-118.206505,35.090771
Rising Tree North,-118.220253,35.085941
Rising Tree North,-118.23172,35.084881
Rising Tree North,-118.220642,35.09185
Rising Tree North,-118.220436,35.083652
Rising Tree North,-118.220543,35.087681
Rising Tree North,-118.229225,35.06736
Rising Tree North,-118.206413,35.0868
Rising Tree North,-118.220444,35.077431
Rising Tree North,-118.207481,35.094582
Rising Tree North,-118.220352,35.074963
Rising Tree North,-118.220619,35.089653
Rising Tree North,-118.230743,35.08717
Rising Tree North,-118.231384,35.093422
Rising Tree North,-118.206589,35.088753
Rising Tree North,-118.23185,35.091949
Rising Tree North,-118.211845,35.08395
Rising Tree North,-118.220383,35.094021
Rising Tree North,-118.231056,35.089241
Rising Tree North,-118.206512,35.092762
Rising Tree North,-118.220329,35.079613
Rising Tree North,-118.211693,35.081913
Rising Tree North,-118.216103,35.094273
Rising Tree North,-118.229233,35.06926
Rising Tree North,-118.206604,35.084129
Rising Tree North,-118.211655,35.07988
Rising Tree South,-118.249504,35.049252
Rising Tree South,-118.23777,35.057392
Rising Tree South,-118.229202,35.065521
Rising Tree South,-118.249466,35.051331
Rising Tree South,-118.237823,35.061333
Rising Tree South,-118.259163,35.04776
Rising Tree South,-118.254593,35.044292
Rising Tree South,-118.259361,35.06517
Rising Tree South,-118.235229,35.067402
Rising Tree South,-118.259239,35.051941
Rising Tree South,-118.239525,35.076031
Rising Tree South,-118.239571,35.078121
Rising Tree South,-118.236305,35.06535
Rising Tree South,-118.259369,35.056171
Rising Tree South,-118.24865,35.061501
Rising Tree South,-118.2593,35.063129
Rising Tree South,-118.248512,35.06377
Rising Tree South,-118.249466,35.047222
Rising Tree South,-118.259109,35.059143
Rising Tree South,-118.248611,35.058773
Rising Tree South,-118.248421,35.066353
Rising Tree South,-118.237831,35.063442
Rising Tree South,-118.238091,35.054642
Rising Tree South,-118.25927,35.05418
Rising Tree South,-118.249489,35.054401
Rising Tree South,-118.237755,35.05933
Rising Tree South,-118.259415,35.061192
Rising Tree South,-118.254631,35.04221
Rising Tree South,-118.24324,35.066422
Rising Tree South,-118.259315,35.049721
Roaring Brook Wind,-75.616776,43.721832
Roaring Brook Wind,-75.629089,43.732471
Roaring Brook Wind,-75.604233,43.703922
Roaring Brook Wind,-75.635941,43.723179
Roaring Brook Wind,-75.623055,43.726715
Roaring Brook Wind,-75.587471,43.695759
Roaring Brook Wind,-75.624046,43.7136
Roaring Brook Wind,-75.629753,43.707985
Roaring Brook Wind,-75.60981,43.68655
Roaring Brook Wind,-75.615074,43.708725
Roaring Brook Wind,-75.606308,43.681042
Roaring Brook Wind,-75.609123,43.706276
Roaring Brook Wind,-75.633148,43.712112
Roaring Brook Wind,-75.62619,43.694794
Roaring Brook Wind,-75.630432,43.700428
Roaring Brook Wind,-75.605042,43.691849
Roaring Brook Wind,-75.632828,43.736725
Roaring Brook Wind,-75.591896,43.700195
Roaring Brook Wind,-75.622795,43.689442
Roaring Brook Wind,-75.6091,43.717274
Robertsons Ready Mix,-116.815086,33.917194
Robertsons Ready Mix,-116.811386,33.914597
Rock Aetna,-96.055145,44.030472
Rock Aetna,-96.049088,44.029106
Rock Aetna,-96.049881,44.046398
Rock Aetna,-96.054291,44.046432
Rock Aetna,-96.057014,44.043396
Rock Aetna,-96.058449,44.046474
Rock Aetna,-96.049004,44.042816
Rock Aetna,-96.059738,44.020973
Rock County Wind Fuel Project,-96.262344,43.641918
Rock County Wind Fuel Project,-96.277794,43.630451
Rock Creek,-95.25145,40.460865
Rock Creek,-95.26207,40.447578
Rock Creek,-95.227287,40.445702
Rock Creek,-95.23027,40.4412
Rock Creek,-95.205765,40.454365
Rock Creek,-95.300568,40.371979
Rock Creek,-95.191833,40.469044
Rock Creek,-95.251694,40.383858
Rock Creek,-95.236816,40.433487
Rock Creek,-95.286171,40.382866
Rock Creek,-95.276833,40.349358
Rock Creek,-95.255936,40.44899
Rock Creek,-95.249802,40.520191
Rock Creek,-95.241943,40.401924
Rock Creek,-95.261131,40.431999
Rock Creek,-95.22316,40.485821
Rock Creek,-95.224152,40.414127
Rock Creek,-95.220291,40.438519
Rock Creek,-95.225853,40.360035
Rock Creek,-95.270813,40.426907
Rock Creek,-95.28714,40.36974
Rock Creek,-95.228493,40.414955
Rock Creek,-95.241402,40.460407
Rock Creek,-95.235466,40.488411
Rock Creek,-95.263985,40.478081
Rock Creek,-95.23053,40.400036
Rock Creek,-95.264801,40.434177
Rock Creek,-95.265053,40.370895
Rock Creek,-95.282166,40.34663
Rock Creek,-95.277321,40.429115
Rock Creek,-95.231384,40.453812
Rock Creek,-95.233887,40.352612
Rock Creek,-95.212387,40.369846
Rock Creek,-95.251549,40.400932
Rock Creek,-95.227379,40.47086
Rock Creek,-95.205528,40.487103
Rock Creek,-95.247055,40.401791
Rock Creek,-95.242928,40.514305
Rock Creek,-95.226746,40.430187
Rock Creek,-95.230301,40.427849
Rock Creek,-95.28286,40.442074
Rock Creek,-95.223877,40.473526
Rock Creek,-95.242554,40.487698
Rock Creek,-95.213081,40.488075
Rock Creek,-95.225433,40.526558
Rock Creek,-95.269928,40.380695
Rock Creek,-95.209457,40.444611
Rock Creek,-95.244591,40.521732
Rock Creek,-95.24427,40.414413
Rock Creek,-95.251198,40.450283
Rock Creek,-95.237556,40.521034
Rock Creek,-95.219063,40.453407
Rock Creek,-95.256416,40.464417
Rock Creek,-95.218567,40.367943
Rock Creek,-95.242027,40.392155
Rock Creek,-95.290916,40.377563
Rock Creek,-95.249588,40.413132
Rock Creek,-95.227196,40.456207
Rock Creek,-95.19915,40.440586
Rock Creek,-95.283012,40.368027
Rock Creek,-95.262863,40.386986
Rock Creek,-95.223717,40.452602
Rock Creek,-95.245758,40.389988
Rock Creek,-95.256958,40.483196
Rock Creek,-95.259567,40.391838
Rock Creek,-95.203133,40.370419
Rock Creek,-95.219955,40.475075
Rock Creek,-95.276222,40.471313
Rock Creek,-95.193916,40.462952
Rock Creek,-95.262306,40.488655
Rock Creek,-95.232803,40.41478
Rock Creek,-95.256226,40.498619
Rock Creek,-95.237289,40.403633
Rock Creek,-95.227898,40.391815
Rock Creek,-95.231682,40.492344
Rock Creek,-95.30484,40.367508
Rock Creek,-95.201683,40.453056
Rock Creek,-95.279724,40.365456
Rock Creek,-95.233032,40.402657
Rock Creek,-95.218796,40.42453
Rock Creek,-95.295532,40.375221
Rock Creek,-95.265541,40.457661
Rock Creek,-95.266945,40.388512
Rock Creek,-95.268158,40.373455
Rock Creek,-95.28672,40.390717
Rock Creek,-95.268616,40.477501
Rock Creek,-95.21463,40.527008
Rock Creek,-95.231789,40.359207
Rock Creek,-95.217346,40.442013
Rock Creek,-95.223297,40.529778
Rock Creek,-95.25193,40.416664
Rock Creek,-95.18998,40.452042
Rock Creek,-95.224251,40.535892
Rock Creek,-95.23761,40.474972
Rock Creek,-95.255768,40.365688
Rock Creek,-95.212616,40.543037
Rock Creek,-95.26545,40.442753
Rock Creek,-95.22213,40.419155
Rock Creek,-95.208961,40.535198
Rock Creek,-95.275192,40.446491
Rock Creek,-95.249016,40.38723
Rock Creek,-95.183945,40.457127
Rock Creek,-95.26104,40.456593
Rock Creek,-95.27182,40.365383
Rock Creek,-95.212845,40.441986
Rock Creek,-95.25959,40.474796
Rock Creek,-95.217621,40.488857
Rock Creek,-95.22345,40.389267
Rock Creek,-95.266258,40.491566
Rock Creek,-95.204498,40.442146
Rock Creek,-95.25679,40.388729
Rock Creek,-95.261253,40.36866
Rock Creek,-95.2229,40.433002
Rock Creek,-95.189079,40.46283
Rock Creek,-95.226082,40.399799
Rock Creek,-95.277,40.359352
Rock Creek,-95.289459,40.385307
Rock Creek,-95.263908,40.470104
Rock Creek,-95.275139,40.460941
Rock Creek,-95.241104,40.471767
Rock Creek,-95.237488,40.449863
Rock Creek,-95.212303,40.454704
Rock Creek,-95.210846,40.481052
Rock Creek,-95.250198,40.500202
Rock Creek,-95.208267,40.372337
Rock Creek,-95.281433,40.470642
Rock Creek,-95.242516,40.431908
Rock Creek,-95.256592,40.456436
Rock Creek,-95.238251,40.414421
Rock Creek,-95.210373,40.529675
Rock Creek,-95.208267,40.483841
Rock Creek,-95.218864,40.541325
Rock Creek,-95.206444,40.463211
Rock Creek,-95.246979,40.461105
Rock Creek,-95.247917,40.481709
Rock Creek,-95.269531,40.454941
Rock Creek,-95.245529,40.502686
Rock Creek,-95.202225,40.471302
Rock Creek,-95.212868,40.474674
Rock Creek,-95.278717,40.44091
Rock Creek,-95.287796,40.424812
Rock Creek,-95.187714,40.455093
Rock Creek,-95.182266,40.470924
Rock Creek,-95.223267,40.396675
Rock Creek,-95.217087,40.45945
Rock Creek,-95.283226,40.432869
Rock Creek,-95.259148,40.441792
Rock Creek,-95.21904,40.359779
Rock Creek,-95.217339,40.472286
Rock Creek,-95.282028,40.391022
Rock Falls,-97.491348,36.932636
Rock Falls,-97.510178,36.918499
Rock Falls,-97.460197,36.907677
